"Cash Projections - Statement"
"As Of Date: 11-Sep-2025"
"Run ID: S-693-954-027"

"Cash Account CCY Code","Cash Account Number (Balance)","Account Number (Balance)","Account Name (Balance)","Projected Date","Net Opening Cash Balance","Sweep Balance","Total Settled Amount","Total Projected Amount","Projected Ending Balance","Cash Account Name (Balance)","Settled Purchases","Settled Sales","Settled Securities Lending","Settled Dividend Payments","Settled Interest Payments","Settled Principal Payments","Settled Combined P and I","Settled Maturities/RDM","Settled Corporate Actions","Settled Options/Futures","Settled Miscellaneous","Settled Receipts","Settled Disbursements","Projected Purchases","Projected Sales","Projected Securities Lending","Projected Dividend Payments","Projected Interest Payments","Projected Principal Payments","Projected Combined P and I","Projected Maturities/RDM","Projected Corporate Actions","Projected Options/Futures","Projected Miscellaneous","Projected Receipts","Projected Disbursements","Branch Code","Branch Name"
"USD","0728426769","G 26769","NYLI MODERATE ALLOCATION FUND","2025-09-15","84133622.85","0.00","0.00","0.00","84133622.85","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426769","G 26769","NYLI MODERATE ALLOCATION FUND","2025-09-16","84133622.85","0.00","0.00","0.00","84133622.85","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426769","G 26769","NYLI MODERATE ALLOCATION FUND","2025-09-17","84133622.85","0.00","0.00","0.00","84133622.85","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426770","G 26770","NYLI GROWTH ALLOCATION FUND","2025-09-11","0.00","87870738.52","0.00","0.00","87870738.52","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426770","G 26770","NYLI GROWTH ALLOCATION FUND","2025-09-12","87870738.52","0.00","0.00","0.00","87870738.52","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426770","G 26770","NYLI GROWTH ALLOCATION FUND","2025-09-15","87870738.52","0.00","0.00","0.00","87870738.52","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426770","G 26770","NYLI GROWTH ALLOCATION FUND","2025-09-16","87870738.52","0.00","0.00","0.00","87870738.52","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426770","G 26770","NYLI GROWTH ALLOCATION FUND","2025-09-17","87870738.52","0.00","0.00","0.00","87870738.52","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426775","G 26775","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO","2025-09-11","0.00","34817034.07","0.00","0.00","34817034.07","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426775","G 26775","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO","2025-09-12","34817034.07","0.00","0.00","0.00","34817034.07","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426775","G 26775","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO","2025-09-15","34817034.07","0.00","0.00","0.00","34817034.07","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426775","G 26775","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO","2025-09-16","34817034.07","0.00","0.00","0.00","34817034.07","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426775","G 26775","NYLI VP CONSERVATIVE ALLOCATION PORTFOLIO","2025-09-17","34817034.07","0.00","0.00","0.00","34817034.07","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426782","G 26782","NYLI VP EQUITY ALLOCATION PORTFOLIO","2025-09-11","0.00","17097099.90","0.00","0.00","17097099.90","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426782","G 26782","NYLI VP EQUITY ALLOCATION PORTFOLIO","2025-09-12","17097099.90","0.00","0.00","0.00","17097099.90","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426782","G 26782","NYLI VP EQUITY ALLOCATION PORTFOLIO","2025-09-15","17097099.90","0.00","0.00","0.00","17097099.90","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426782","G 26782","NYLI VP EQUITY ALLOCATION PORTFOLIO","2025-09-16","17097099.90","0.00","0.00","0.00","17097099.90","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426782","G 26782","NYLI VP EQUITY ALLOCATION PORTFOLIO","2025-09-17","17097099.90","0.00","0.00","0.00","17097099.90","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426785","G 26785","NYLI VP HEDGE MULTI-STRATEGY PORTFOLIO","2025-09-11","0.00","370027.89","0.00","0.00","370027.89","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426785","G 26785","NYLI VP HEDGE MULTI-STRATEGY PORTFOLIO","2025-09-12","370027.89","0.00","0.00","0.00","370027.89","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426785","G 26785","NYLI VP HEDGE MULTI-STRATEGY PORTFOLIO","2025-09-15","370027.89","0.00","0.00","0.00","370027.89","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426785","G 26785","NYLI VP HEDGE MULTI-STRATEGY PORTFOLIO","2025-09-16","370027.89","0.00","0.00","0.00","370027.89","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426785","G 26785","NYLI VP HEDGE MULTI-STRATEGY PORTFOLIO","2025-09-17","370027.89","0.00","0.00","0.00","370027.89","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426794","G 26794","NYLI VP S&P 500 INDEX PORTFOLIO","2025-09-11","51819.67","0.00","129802.61","615329.23","796951.51","US DOLLAR DDA","0.00","0.00","0.00","129802.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","129802.61","0.00","0.00","0.00","0.00","615329.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","615329.23","0.00","TN4","JPMCBNA"
"USD","0728426794","G 26794","NYLI VP S&P 500 INDEX PORTFOLIO","2025-09-12","796951.51","0.00","0.00","804713.10","1601664.61","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","804713.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","804713.10","0.00","TN4","JPMCBNA"
"USD","0728426794","G 26794","NYLI VP S&P 500 INDEX PORTFOLIO","2025-09-15","1601664.61","0.00","0.00","584973.34","2186637.95","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","584973.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","584973.34","0.00","TN4","JPMCBNA"
"USD","0728426794","G 26794","NYLI VP S&P 500 INDEX PORTFOLIO","2025-09-16","2186637.95","0.00","0.00","327991.27","2514629.22","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","327991.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","327991.27","0.00","TN4","JPMCBNA"
"USD","0728426794","G 26794","NYLI VP S&P 500 INDEX PORTFOLIO","2025-09-17","2514629.22","0.00","0.00","91656.56","2606285.78","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","91656.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","91656.56","0.00","TN4","JPMCBNA"
"USD","0728426798","G 26798","NYLI VP MODERATE ALLOCATION PORTFOLIO","2025-09-11","0.00","68099298.60","0.00","0.00","68099298.60","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426798","G 26798","NYLI VP MODERATE ALLOCATION PORTFOLIO","2025-09-12","68099298.60","0.00","0.00","0.00","68099298.60","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426798","G 26798","NYLI VP MODERATE ALLOCATION PORTFOLIO","2025-09-15","68099298.60","0.00","0.00","0.00","68099298.60","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426798","G 26798","NYLI VP MODERATE ALLOCATION PORTFOLIO","2025-09-16","68099298.60","0.00","0.00","0.00","68099298.60","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426798","G 26798","NYLI VP MODERATE ALLOCATION PORTFOLIO","2025-09-17","68099298.60","0.00","0.00","0.00","68099298.60","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426799","G 26799","NYLI VP GROWTH ALLOCATION PORTFOLIO","2025-09-11","0.00","98088739.13","0.00","0.00","98088739.13","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426799","G 26799","NYLI VP GROWTH ALLOCATION PORTFOLIO","2025-09-12","98088739.13","0.00","0.00","0.00","98088739.13","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426799","G 26799","NYLI VP GROWTH ALLOCATION PORTFOLIO","2025-09-15","98088739.13","0.00","0.00","0.00","98088739.13","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426799","G 26799","NYLI VP GROWTH ALLOCATION PORTFOLIO","2025-09-16","98088739.13","0.00","0.00","0.00","98088739.13","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426799","G 26799","NYLI VP GROWTH ALLOCATION PORTFOLIO","2025-09-17","98088739.13","0.00","0.00","0.00","98088739.13","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426821","G 26821","NYLI BALANCED FUND SLEEVE","2025-09-11","1919792.59","0.00","0.00","0.00","1919792.59","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426821","G 26821","NYLI BALANCED FUND SLEEVE","2025-09-12","1919792.59","0.00","0.00","0.00","1919792.59","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426821","G 26821","NYLI BALANCED FUND SLEEVE","2025-09-15","1919792.59","0.00","0.00","0.00","1919792.59","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426821","G 26821","NYLI BALANCED FUND SLEEVE","2025-09-16","1919792.59","0.00","0.00","0.00","1919792.59","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426821","G 26821","NYLI BALANCED FUND SLEEVE","2025-09-17","1919792.59","0.00","0.00","0.00","1919792.59","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426824","G 26824","NYLI VP BALANCED PORTFOLIO - SLEEVE","2025-09-11","1672914.42","0.00","0.00","0.00","1672914.42","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426824","G 26824","NYLI VP BALANCED PORTFOLIO - SLEEVE","2025-09-12","1672914.42","0.00","0.00","0.00","1672914.42","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426824","G 26824","NYLI VP BALANCED PORTFOLIO - SLEEVE","2025-09-15","1672914.42","0.00","0.00","0.00","1672914.42","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426824","G 26824","NYLI VP BALANCED PORTFOLIO - SLEEVE","2025-09-16","1672914.42","0.00","0.00","0.00","1672914.42","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728426824","G 26824","NYLI VP BALANCED PORTFOLIO - SLEEVE","2025-09-17","1672914.42","0.00","0.00","0.00","1672914.42","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427129","G 27129","MAINSTAY DEFENSIVE ETF ALLOCATION FUND","2025-09-11","4949.58","0.00","0.00","0.00","4949.58","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427129","G 27129","MAINSTAY DEFENSIVE ETF ALLOCATION FUND","2025-09-12","4949.58","0.00","0.00","0.00","4949.58","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427129","G 27129","MAINSTAY DEFENSIVE ETF ALLOCATION FUND","2025-09-15","4949.58","0.00","0.00","0.00","4949.58","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427129","G 27129","MAINSTAY DEFENSIVE ETF ALLOCATION FUND","2025-09-16","4949.58","0.00","0.00","0.00","4949.58","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427129","G 27129","MAINSTAY DEFENSIVE ETF ALLOCATION FUND","2025-09-17","4949.58","0.00","0.00","0.00","4949.58","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427130","G 27130","NYLI CONSERVATIVE ETF ALLOCATION FUND","2025-09-11","0.00","3189402.38","0.00","0.00","3189402.38","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427130","G 27130","NYLI CONSERVATIVE ETF ALLOCATION FUND","2025-09-12","3189402.38","0.00","0.00","0.00","3189402.38","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427130","G 27130","NYLI CONSERVATIVE ETF ALLOCATION FUND","2025-09-15","3189402.38","0.00","0.00","0.00","3189402.38","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427130","G 27130","NYLI CONSERVATIVE ETF ALLOCATION FUND","2025-09-16","3189402.38","0.00","0.00","0.00","3189402.38","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427130","G 27130","NYLI CONSERVATIVE ETF ALLOCATION FUND","2025-09-17","3189402.38","0.00","0.00","0.00","3189402.38","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427131","G 27131","NYLI MODERATE ETF ALLOCATION FUND","2025-09-11","0.00","10427030.99","-45437.11","0.00","10381593.88","US DOLLAR DDA","-45437.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-45437.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427131","G 27131","NYLI MODERATE ETF ALLOCATION FUND","2025-09-12","10381593.88","0.00","0.00","0.00","10381593.88","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427131","G 27131","NYLI MODERATE ETF ALLOCATION FUND","2025-09-15","10381593.88","0.00","0.00","0.00","10381593.88","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427131","G 27131","NYLI MODERATE ETF ALLOCATION FUND","2025-09-16","10381593.88","0.00","0.00","0.00","10381593.88","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427131","G 27131","NYLI MODERATE ETF ALLOCATION FUND","2025-09-17","10381593.88","0.00","0.00","0.00","10381593.88","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427133","G 27133","NYLI GROWTH ETF ALLOCATION FUND","2025-09-11","0.00","9231468.73","-59172.09","0.00","9172296.64","US DOLLAR DDA","-59172.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-59172.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427133","G 27133","NYLI GROWTH ETF ALLOCATION FUND","2025-09-12","9172296.64","0.00","0.00","0.00","9172296.64","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427133","G 27133","NYLI GROWTH ETF ALLOCATION FUND","2025-09-15","9172296.64","0.00","0.00","0.00","9172296.64","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427133","G 27133","NYLI GROWTH ETF ALLOCATION FUND","2025-09-16","9172296.64","0.00","0.00","0.00","9172296.64","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
"USD","0728427133","G 27133","NYLI GROWTH ETF ALLOCATION FUND","2025-09-17","9172296.64","0.00","0.00","0.00","9172296.64","US DOLLAR DDA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","TN4","JPMCBNA"
