IndexIQ Advisors LLC
EOD IQ Funds
Report Date: 9/11/2025 6:30:07 PM
Portfolio,Currency,Quantity,NotionalCost,Price,MarketVal/Notional Val,Ticker,BR,SecType,Underlying Ticker
HFXI,JPY     ,1566146,0.00,161.7,"253,245,808",9432 JP,,CSJP           ,9432 JP
IQSI,JPY     ,945330,0.00,161.7,"152,859,861",9432 JP,,CSJP           ,9432 JP
HFXI,JPY     ,152144,0.00,2486,"378,229,984",9433 JP,,CSJP           ,9433 JP
IQSI,JPY     ,51181,0.00,2486,"127,235,966",9433 JP,,CSJP           ,9433 JP
HFXI,JPY     ,1597000,0.00,229.2,"366,032,400",9434 JP,,CSJP           ,9434 JP
HFXI,JPY     ,1160,0.00,41100,"47,676,000",9435 JP,,CSJP           ,9435 JP
HFXI,JPY     ,93795,0.00,759.9,"71,274,821",9501 JP,,CSJP           ,9501 JP
HFXI,JPY     ,49710,0.00,2116,"105,186,360",9502 JP,,CSJP           ,9502 JP
HFXI,JPY     ,55740,0.00,2296.5,"128,006,910",9503 JP,,CSJP           ,9503 JP
HFXI,JPY     ,31387,0.00,1592.5,"49,983,798",9508 JP,,CSJP           ,9508 JP
HFXI,JPY     ,20018,0.00,5792,"115,944,256",9531 JP,,CSJP           ,9531 JP
IQSI,JPY     ,5978,0.00,5792,"34,624,576",9531 JP,,CSJP           ,9531 JP
HFXI,JPY     ,24313,0.00,4369,"106,223,497",9532 JP,,CSJP           ,9532 JP
HFXI,JPY     ,7257,0.00,9352,"67,867,464",9602 JP,,CSJP           ,9602 JP
HFXI,JPY     ,14752,0.00,3965,"58,491,680",9613 JP,,CSJP           ,9613 JP
IQSI,JPY     ,10947,0.00,3965,"43,404,855",9613 JP,,CSJP           ,9613 JP
IQSI,JPY     ,1550,0.00,10035,"15,554,250",9684 JP,,CSJP           ,9684 JP
HFXI,JPY     ,19425,0.00,4038,"78,438,150",9697 JP,,CSJP           ,9697 JP
IQSI,JPY     ,5932,0.00,4038,"23,953,416",9697 JP,,CSJP           ,9697 JP
WRND,JPY     ,385,0.00,4038,"1,554,630",9697 JP,,CSJP           ,9697 JP
IQSI,JPY     ,2514,0.00,4823,"12,125,022",9719 JP,,CSJP           ,9719 JP
HFXI,JPY     ,26689,0.00,5560,"148,390,840",9735 JP,,CSJP           ,9735 JP
IQSI,JPY     ,7324,0.00,5560,"40,721,440",9735 JP,,CSJP           ,9735 JP
HFXI,JPY     ,5127,0.00,22245,"114,050,115",9766 JP,,CSJP           ,9766 JP
WRND,JPY     ,104,0.00,22245,"2,313,480",9766 JP,,CSJP           ,9766 JP
IQSI,JPY     ,11414,0.00,491.1,"5,605,415",9831 JP,,CSJP           ,9831 JP
HFXI,JPY     ,4576,0.00,14240,"65,162,240",9843 JP,,CSJP           ,9843 JP
WRND,HKD     ,817,0.00,62.2,"50,817",9863 HK,,CSHK           ,9863 HK
HFXI,HKD     ,555486,0.00,11.57,"6,426,973",992 HK,,CSHK           ,992 HK
HFXI,JPY     ,18022,0.00,2366,"42,640,052",9962 JP,,CSJP           ,9962 JP
IQSI,JPY     ,4985,0.00,2366,"11,794,510",9962 JP,,CSJP           ,9962 JP
HFXI,JPY     ,9031,0.00,47950,"433,036,450",9983 JP,,CSJP           ,9983 JP
IQSI,JPY     ,3090,0.00,47950,"148,165,500",9983 JP,,CSJP           ,9983 JP
HFXI,JPY     ,49028,0.00,17905,"877,846,340",9984 JP,,CSJP           ,9984 JP
WRND,HKD     ,2359,0.00,230,"542,570",9999 HK,,CSHK           ,9999 HK
IQSI,EUR     ,27346,0.00,2.131,"58,274",A2A IM,,CSIT           ,A2A IM
IQSM,USD     ,26903,0.00,32.29,"868,698",AA,,CSUS           ,AA
IQSI,SEK     ,3087,0.00,258.2,"797,063",AAK SS,,CSSE           ,AAK SS
HFXI,GBP     ,53573,0.00,25.3600000000,"1,358,611",AAL LN,,CSGB           ,AAL LN
IQSU,USD     ,119298,0.00,230.03,"27,442,119",AAPL,,CSUS           ,AAPL
LRND,USD     ,4579,0.00,230.03,"1,053,307",AAPL,,CSUS           ,AAPL
WRND,USD     ,2130,0.00,230.03,"489,964",AAPL,,CSUS           ,AAPL
HFXI,CHF     ,78554,0.00,56.72,"4,455,583",ABBN SW,,CSCH           ,ABBN SW
IQSI,CHF     ,28390,0.00,56.72,"1,610,281",ABBN SW,,CSCH           ,ABBN SW
WRND,CHF     ,1325,0.00,56.72,"75,154",ABBN SW,,CSCH           ,ABBN SW
HFXI,GBP     ,15914,0.00,19.3500000000,"307,936",ABF LN,,CSGB           ,ABF LN
IQSI,GBP     ,5290,0.00,19.3500000000,"102,362",ABF LN,,CSGB           ,ABF LN
HFXI,EUR     ,47267,0.00,50.44,"2,384,147",ABI BB,,CSBE           ,ABI BB
HFXI,EUR     ,27524,0.00,25.75,"708,743",ABN NA,,CSNL           ,ABN NA
IQSU,USD     ,4131,0.00,123.05,"508,320",ABNB,,CSUS           ,ABNB
LRND,USD     ,246,0.00,123.05,"30,270",ABNB,,CSUS           ,ABNB
WRND,USD     ,92,0.00,123.05,"11,321",ABNB,,CSUS           ,ABNB
HFXI,EUR     ,11922,0.00,40.96,"488,325",AC FP,,CSFR           ,AC FP
IQSI,EUR     ,17298,0.00,16.49,"285,244",ACA FP,,CSFR           ,ACA FP
IQSU,USD     ,3498,0.00,92.29,"322,830",ACGL,,CSUS           ,ACGL
IQSM,USD     ,13857,0.00,127.66,"1,768,985",ACM,,CSUS           ,ACM
IQSU,USD     ,6161,0.00,244.15,"1,504,208",ACN,,CSUS           ,ACN
HFXI,EUR     ,9844,0.00,69.05,"679,728",ACS SM,,CSES           ,ACS SM
IQSI,EUR     ,3047,0.00,69.05,"210,395",ACS SM,,CSES           ,ACS SM
HFXI,EUR     ,47827,0.00,34.44,"1,647,162",AD NA,,CSNL           ,AD NA
IQSI,EUR     ,16081,0.00,34.44,"553,830",AD NA,,CSNL           ,AD NA
IQSU,USD     ,4190,0.00,350.55,"1,468,805",ADBE,,CSUS           ,ADBE
LRND,USD     ,196,0.00,350.55,"68,708",ADBE,,CSUS           ,ADBE
WRND,USD     ,83,0.00,350.55,"29,096",ADBE,,CSUS           ,ADBE
IQSI,SEK     ,4210,0.00,331.8,"1,396,878",ADDTB SS,,CSSE           ,ADDTB SS
HFXI,CHF     ,9013,0.00,22.52,"202,973",ADEN SW,,CSCH           ,ADEN SW
IQSU,USD     ,4868,0.00,248.24,"1,208,432",ADI,,CSUS           ,ADI
IQSU,USD     ,4701,0.00,61.42,"288,735",ADM,,CSUS           ,ADM
HFXI,GBP     ,13237,0.00,33.0400000000,"437,350",ADM LN,,CSGB           ,ADM LN
IQSI,GBP     ,4167,0.00,33.0400000000,"137,678",ADM LN,,CSGB           ,ADM LN
IQSU,USD     ,3983,0.00,298.03,"1,187,053",ADP,,CSUS           ,ADP
LRND,USD     ,228,0.00,298.03,"67,951",ADP,,CSUS           ,ADP
WRND,USD     ,86,0.00,298.03,"25,631",ADP,,CSUS           ,ADP
HFXI,EUR     ,8442,0.00,178.8,"1,509,430",ADS GR,,CSDE           ,ADS GR
IQSI,EUR     ,2921,0.00,178.8,"522,275",ADS GR,,CSDE           ,ADS GR
IQSU,USD     ,2121,0.00,324.52,"688,307",ADSK,,CSUS           ,ADSK
LRND,USD     ,101,0.00,324.52,"32,777",ADSK,,CSUS           ,ADSK
WRND,USD     ,42,0.00,324.52,"13,630",ADSK,,CSUS           ,ADSK
HFXI,EUR     ,1317,0.00,1360.4,"1,791,647",ADYEN NA,,CSNL           ,ADYEN NA
IQSI,EUR     ,489,0.00,1360.4,"665,236",ADYEN NA,,CSNL           ,ADYEN NA
HFXI,EUR     ,36563,0.00,24.64,"900,912",AENA SM,,CSES           ,AENA SM
IQSI,USD     ,3261,0.00,124.14,"404,821",AER,,CSUS           ,AER
IQSU,USD     ,4844,0.00,108.69,"526,494",AFL,,CSUS           ,AFL
IQSM,USD     ,6523,0.00,109.18,"712,181",AGCO,,CSUS           ,AGCO
HFXI,EUR     ,73467,0.00,6.568,"482,531",AGN NA,,CSNL           ,AGN NA
IQSM,USD     ,95434,0.00,10.23,"976,290",AGNC,,CSUS           ,AGNC
HFXI,EUR     ,10013,0.00,59.1,"591,768",AGS BB,,CSBE           ,AGS BB
IQSI,EUR     ,2679,0.00,59.1,"158,329",AGS BB,,CSBE           ,AGS BB
HFXI,GBP     ,21874,0.00,53.9200000000,"1,179,446",AHT LN,,CSGB           ,AHT LN
IQSI,GBP     ,7623,0.00,53.9200000000,"411,032",AHT LN,,CSGB           ,AHT LN
HFXI,EUR     ,29125,0.00,177.22,"5,161,533",AI FP,,CSFR           ,AI FP
IQSI,EUR     ,9993,0.00,177.22,"1,770,959",AI FP,,CSFR           ,AI FP
HFXI,NZD     ,116010,0.00,7.67,"889,797",AIA NZ,,CSNZ           ,AIA NZ
IQSI,NZD     ,29774,0.00,7.67,"228,367",AIA NZ,,CSNZ           ,AIA NZ
HFXI,EUR     ,100573,0.00,7.485,"752,789",AIBG ID,,CSIE           ,AIBG ID
IQSI,EUR     ,36141,0.00,7.485,"270,515",AIBG ID,,CSIE           ,AIBG ID
HFXI,EUR     ,29021,0.00,194,"5,630,074",AIR FP,,CSFR           ,AIR FP
IQSM,USD     ,3967,0.00,269.68,"1,069,821",AIT,,CSUS           ,AIT
IQSM,USD     ,5304,0.00,213.31,"1,131,396",AIZ,,CSUS           ,AIZ
IQSU,USD     ,2516,0.00,300.61,"756,335",AJG,,CSUS           ,AJG
HFXI,EUR     ,3534,0.00,58.5,"206,739",AKE FP,,CSFR           ,AKE FP
IQSI,NOK     ,367,0.00,708,"259,836",AKER NO,,CSNO           ,AKER NO
HFXI,NOK     ,15936,0.00,244.5,"3,896,352",AKRBP NO,,CSNO           ,AKRBP NO
HFXI,EUR     ,9232,0.00,61.16,"564,629",AKZA NA,,CSNL           ,AKZA NA
IQSM,USD     ,12264,0.00,75.05,"920,413",ALB,,CSUS           ,ALB
HFXI,CHF     ,25123,0.00,62.48,"1,569,685",ALC SW,,CSCH           ,ALC SW
IQSI,CHF     ,8672,0.00,62.48,"541,827",ALC SW,,CSCH           ,ALC SW
IQSI,AUD     ,4198,0.00,30.05,"126,150",ALD AU,,CSAU           ,ALD AU
IQSI,PLN     ,10054,0.00,36.09,"362,849",ALE PW,,CSPL           ,ALE PW
HFXI,SEK     ,15690,0.00,437.6,"6,865,944",ALFA SS,,CSSE           ,ALFA SS
IQSI,SEK     ,4989,0.00,437.6,"2,183,186",ALFA SS,,CSSE           ,ALFA SS
WRND,SEK     ,298,0.00,437.6,"130,405",ALFA SS,,CSSE           ,ALFA SS
WRND,USD     ,16,0.00,135.91,"2,175",ALGN,,CSUS           ,ALGN
IQSM,USD     ,12796,0.00,63.86,"817,153",ALK,,CSUS           ,ALK
HFXI,AUD     ,29572,0.00,70.26,"2,077,729",ALL AU,,CSAU           ,ALL AU
LRND,USD     ,54,0.00,177.18,"9,568",ALLE,,CSUS           ,ALLE
WRND,USD     ,63,0.00,177.18,"11,162",ALLE,,CSUS           ,ALLE
IQSM,USD     ,28874,0.00,42.1,"1,215,595",ALLY,,CSUS           ,ALLY
IQSU,USD     ,1298,0.00,468.58,"608,217",ALNY,,CSUS           ,ALNY
LRND,USD     ,75,0.00,468.58,"35,144",ALNY,,CSUS           ,ALNY
HFXI,EUR     ,18103,0.00,20.98,"379,801",ALO FP,,CSFR           ,ALO FP
HFXI,AUD     ,32527,0.00,19.11,"621,591",ALQ AU,,CSAU           ,ALQ AU
LRND,USD     ,59,0.00,90.5,"5,340",ALSN,,CSUS           ,ALSN
IQSM,USD     ,7145,0.00,127.65,"912,059",ALV,,CSUS           ,ALV
HFXI,EUR     ,19531,0.00,352.4,"6,882,724",ALV GR,,CSDE           ,ALV GR
HFXI,AUD     ,72925,0.00,5.22,"380,669",ALX AU,,CSAU           ,ALX AU
IQSI,AUD     ,18618,0.00,5.22,"97,186",ALX AU,,CSAU           ,ALX AU
IQSM,USD     ,35340,0.00,18.49,"653,437",AM,,CSUS           ,AM
IQSU,USD     ,7978,0.00,170.15,"1,357,457",AMAT,,CSUS           ,AMAT
LRND,USD     ,369,0.00,170.15,"62,785",AMAT,,CSUS           ,AMAT
WRND,USD     ,155,0.00,170.15,"26,373",AMAT,,CSUS           ,AMAT
IQSU,USD     ,15881,0.00,155.67,"2,472,195",AMD,,CSUS           ,AMD
WRND,USD     ,50,0.00,192.03,"9,602",AME,,CSUS           ,AME
IQSM,USD     ,35802,0.00,34.62,"1,239,465",AMH,,CSUS           ,AMH
IQSU,USD     ,945,0.00,500.97,"473,417",AMP,,CSUS           ,AMP
HFXI,CHF     ,25142,0.00,44.08,"1,108,259",AMRZ SW,,CSCH           ,AMRZ SW
HFXI,EUR     ,22122,0.00,68.2,"1,508,720",AMS SM,,CSES           ,AMS SM
IQSI,EUR     ,7926,0.00,68.2,"540,553",AMS SM,,CSES           ,AMS SM
IQSU,USD     ,4582,0.00,196.55,"900,592",AMT,,CSUS           ,AMT
MNA,USD     ,44531,0.00,68.455,"3,048,370",AMWD,,CSUS           ,AMWD
LRND,USD     ,2669,0.00,229.95,"613,737",AMZN,,CSUS           ,AMZN
WRND,USD     ,1663,0.00,229.95,"382,407",AMZN,,CSUS           ,AMZN
IQSM,USD     ,2653,0.00,227,"602,231",AN,,CSUS           ,AN
MNA,CAD     ,80098,0.00,53.32,"4,270,825",AND CN,,CSCA           ,AND CN
HFXI,EUR     ,4208,0.00,61.2,"257,530",ANDR AV,,CSAT           ,ANDR AV
IQSI,EUR     ,1248,0.00,61.2,"76,378",ANDR AV,,CSAT           ,ANDR AV
LRND,USD     ,580,0.00,153.04,"88,763",ANET,,CSUS           ,ANET
WRND,USD     ,245,0.00,153.04,"37,495",ANET,,CSUS           ,ANET
HFXI,GBP     ,18633,0.00,22.0000000000,"409,926",ANTO LN,,CSGB           ,ANTO LN
IQSI,GBP     ,6132,0.00,22.0000000000,"134,904",ANTO LN,,CSGB           ,ANTO LN
HFXI,AUD     ,156981,0.00,32.84,"5,155,256",ANZ AU,,CSAU           ,ANZ AU
IQSI,AUD     ,52359,0.00,32.84,"1,719,470",ANZ AU,,CSAU           ,ANZ AU
HFXI,AUD     ,72538,0.00,8.93,"647,764",APA AU,,CSAU           ,APA AU
IQSI,AUD     ,22754,0.00,8.93,"203,193",APA AU,,CSAU           ,APA AU
MNA,GBP     ,866282,0.00,1.63600000000,"1,417,237",APAX LN,,CSGB           ,APAX LN
IQSU,USD     ,2157,0.00,294.52,"635,280",APD,,CSUS           ,APD
IQSM,USD     ,31888,0.00,35.61,"1,135,532",APG,,CSUS           ,APG
IQSU,USD     ,3986,0.00,136.4,"543,690",APO,,CSUS           ,APO
LRND,USD     ,143,0.00,571.31,"81,697",APP,,CSUS           ,APP
WRND,USD     ,60,0.00,571.31,"34,279",APP,,CSUS           ,APP
IQSM,USD     ,2338,0.00,281.48,"658,100",APPF,,CSUS           ,APPF
LRND,USD     ,14,0.00,281.48,"3,941",APPF,,CSUS           ,APPF
QAI,USD     ,270019,0.00,28.97,"7,822,450",ARB,,CSUS           ,ARB
VP Mutual Fund,USD     ,81849,0.00,28.97,"2,371,166",ARB,,CSUS           ,ARB
QAI,USD     ,16040,"464,197.60",28.97,"464,679",ARB SWAP,,SPUS           ,ARB
VP Mutual Fund,USD     ,4725,"136,741.50",28.97,"136,883",ARB SWAP,,SPUS           ,ARB
QAI,USD     ,16040,"464,197.60",28.9700000000,"464,679",ARB SWAP ML,,SPUS           ,ARB
VP Mutual Fund,USD     ,4725,"136,741.50",28.9700000000,"136,883",ARB SWAP ML,,SPUS           ,ARB
IQSU,USD     ,1498,0.00,84.74,"126,941",ARE,,CSUS           ,ARE
IQSU,USD     ,1920,0.00,184.71,"354,643",ARES,,CSUS           ,ARES
IQSI,USD     ,1064,0.00,763.52,"812,385",ARGX,,CSUS           ,ARGX
HFXI,EUR     ,3017,0.00,654.8,"1,975,532",ARGX BB,,CSBE           ,ARGX BB
MNA,USD     ,165861,0.00,24.08,"3,993,933",ARIS,,CSUS           ,ARIS
IQSM,USD     ,26296,0.00,38.87,"1,022,126",ARMK,,CSUS           ,ARMK
IQSM,USD     ,5407,0.00,129.26,"698,909",ARW,,CSUS           ,ARW
WRND,TRY     ,3349,0.00,172.1,"576,363",ASELS TI,,CSTR           ,ASELS TI
QAI,USD     ,66629,0.00,32.48,"2,164,110",ASHR,,CSUS           ,ASHR
VP Mutual Fund,USD     ,20198,0.00,32.48,"656,031",ASHR,,CSUS           ,ASHR
QAI,USD     ,3958,"126,458.10",32.48,"128,556",ASHR SWAP,,SPUS           ,ASHR US
VP Mutual Fund,USD     ,1166,"37,253.70",32.48,"37,872",ASHR SWAP,,SPUS           ,ASHR US
QAI,USD     ,3962,"126,585.90",32.4800000000,"128,686",ASHR SWAP ML,,SPUS           ,ASHR US
VP Mutual Fund,USD     ,1166,"37,253.70",32.4800000000,"37,872",ASHR SWAP ML,,SPUS           ,ASHR US
HFXI,EUR     ,2310,0.00,427,"986,370",ASM NA,,CSNL           ,ASM NA
IQSI,EUR     ,809,0.00,427,"345,443",ASM NA,,CSNL           ,ASM NA
WRND,EUR     ,32,0.00,427,"13,664",ASM NA,,CSNL           ,ASM NA
HFXI,EUR     ,19367,0.00,686,"13,285,762",ASML NA,,CSNL           ,ASML NA
IQSI,EUR     ,6857,0.00,686,"4,703,902",ASML NA,,CSNL           ,ASML NA
WRND,EUR     ,259,0.00,686,"177,674",ASML NA,,CSNL           ,ASML NA
HFXI,EUR     ,9392,0.00,57.94,"544,172",ASRNL NA,,CSNL           ,ASRNL NA
HFXI,SEK     ,53048,0.00,340.4,"18,057,539",ASSAB SS,,CSSE           ,ASSAB SS
WRND,SEK     ,754,0.00,340.4,"256,662",ASSAB SS,,CSSE           ,ASSAB SS
HFXI,AUD     ,12306,0.00,60.57,"745,374",ASX AU,,CSAU           ,ASX AU
IQSI,AUD     ,3382,0.00,60.57,"204,848",ASX AU,,CSAU           ,ASX AU
HFXI,SEK     ,128266,0.00,157,"20,137,762",ATCOA SS,,CSSE           ,ATCOA SS
IQSI,SEK     ,44644,0.00,157,"7,009,108",ATCOA SS,,CSSE           ,ATCOA SS
WRND,SEK     ,3397,0.00,157,"533,329",ATCOA SS,,CSSE           ,ATCOA SS
HFXI,SEK     ,79448,0.00,139.65,"11,094,913",ATCOB SS,,CSSE           ,ATCOB SS
IQSI,SEK     ,26526,0.00,139.65,"3,704,356",ATCOB SS,,CSSE           ,ATCOB SS
IQSI,NZD     ,11922,0.00,10.32,"123,035",ATM NZ,,CSNZ           ,ATM NZ
HFXI,USD     ,-56574049,0.00,0.6910000000,"-39,092,668",AUDUSD 10/02/2025,,FWD            ,FWD_AUD_USD
HFXI,GBP     ,48355,0.00,7.83400000000,"378,813",AUTO LN,,CSGB           ,AUTO LN
IQSI,GBP     ,15371,0.00,7.83400000000,"120,416",AUTO LN,,CSGB           ,AUTO LN
HFXI,GBP     ,164787,0.00,6.67600000000,"1,100,118",AV/ LN,,CSGB           ,AV/ LN
IQSI,GBP     ,47172,0.00,6.67600000000,"314,920",AV/ LN,,CSGB           ,AV/ LN
IQSU,USD     ,1390,0.00,196.83,"273,594",AVB,,CSUS           ,AVB
MNA,USD     ,363655,0.00,9.94,"3,614,731",AVDX,,CSUS           ,AVDX
WRND,USD     ,874,0.00,359.63,"314,317",AVGO,,CSUS           ,AVGO
HFXI,CHF     ,4549,0.00,45.44,"206,707",AVOL SW,,CSCH           ,AVOL SW
IQSM,USD     ,68868,0.00,13.01,"895,973",AVTR,,CSUS           ,AVTR
MNA,GBP     ,1952613,0.00,1.84800000000,"3,608,429",AWE LN,,CSGB           ,AWE LN
IQSU,USD     ,1873,0.00,139.63,"261,527",AWK,,CSUS           ,AWK
IQSI,SEK     ,1905,0.00,305.5,"581,978",AXFO SS,,CSSE           ,AXFO SS
IQSU,USD     ,710,0.00,751.11,"533,288",AXON,,CSUS           ,AXON
LRND,USD     ,45,0.00,751.11,"33,800",AXON,,CSUS           ,AXON
WRND,USD     ,17,0.00,751.11,"12,769",AXON,,CSUS           ,AXON
IQSU,USD     ,5410,0.00,329.32,"1,781,621",AXP,,CSUS           ,AXP
IQSM,USD     ,7932,0.00,99.3,"787,648",AXS,,CSUS           ,AXS
IQSM,USD     ,22781,0.00,31.78,"723,980",AXTA,,CSUS           ,AXTA
IQSM,USD     ,3230,0.00,339.44,"1,096,391",AYI,,CSUS           ,AYI
IQSI,SEK     ,2096,0.00,338.7,"709,915",AZA SS,,CSSE           ,AZA SS
IQSI,EUR     ,2003,0.00,11.8,"23,635",AZE BB,,CSBE           ,AZE BB
HFXI,AUD     ,145562,0.00,3.17,"461,432",AZJ AU,,CSAU           ,AZJ AU
IQSI,AUD     ,31372,0.00,3.17,"99,449",AZJ AU,,CSAU           ,AZJ AU
HFXI,GBP     ,74020,0.00,119.5600000000,"8,849,831",AZN LN,,CSGB           ,AZN LN
IQSI,GBP     ,26647,0.00,119.5600000000,"3,185,915",AZN LN,,CSGB           ,AZN LN
WRND,GBP     ,1115,0.00,119.5600000000,"133,309",AZN LN,,CSGB           ,AZN LN
IQSU,USD     ,166,0.00,4354.54,"722,854",AZO,,CSUS           ,AZO
HFXI,GBP     ,149063,0.00,19.47500000000,"2,903,002",BA/ LN,,CSGB           ,BA/ LN
IQSU,USD     ,64947,0.00,50.75,"3,296,060",BAC,,CSUS           ,BAC
HFXI,CHF     ,10500,0.00,58.02,"609,210",BAER SW,,CSCH           ,BAER SW
IQSI,NOK     ,875,0.00,461.4,"403,725",BAKKA NO,,CSNO           ,BAKKA NO
HFXI,SEK     ,42634,0.00,67.04,"2,858,183",BALDB SS,,CSSE           ,BALDB SS
HFXI,CHF     ,2854,0.00,201,"573,654",BALN SW,,CSCH           ,BALN SW
HFXI,EUR     ,80823,0.00,12.305,"994,527",BAMI IM,,CSIT           ,BAMI IM
IQSI,EUR     ,20679,0.00,12.305,"254,455",BAMI IM,,CSIT           ,BAMI IM
HFXI,CHF     ,1642,0.00,62.2,"102,132",BANB SW,,CSCH           ,BANB SW
HFXI,GBP     ,715570,0.00,3.795500000000,"2,715,946",BARC LN,,CSGB           ,BARC LN
HFXI,CHF     ,211,0.00,1172,"247,292",BARN SW,,CSCH           ,BARN SW
HFXI,EUR     ,45563,0.00,43.95,"2,002,494",BAS GR,,CSDE           ,BAS GR
MNA,USD     ,80905,0.00,24.42,"1,975,700",BASE,,CSUS           ,BASE
HFXI,GBP     ,96448,0.00,42.0000000000,"4,050,816",BATS LN,,CSGB           ,BATS LN
MNA,DKK     ,142263,0.00,234.6,"33,374,900",BAVA DC,,CSDK           ,BAVA DC
HFXI,EUR     ,50702,0.00,28.83,"1,461,739",BAYN GR,,CSDE           ,BAYN GR
IQSM,USD     ,12662,0.00,52.6,"666,021",BBIO,,CSUS           ,BBIO
HFXI,EUR     ,278154,0.00,16.21,"4,508,876",BBVA SM,,CSES           ,BBVA SM
IQSI,EUR     ,100933,0.00,16.21,"1,636,124",BBVA SM,,CSES           ,BBVA SM
IQSU,USD     ,1866,0.00,78.46,"146,406",BBY,,CSUS           ,BBY
HFXI,EUR     ,2281,0.00,98.64,"224,998",BC IM,,CSIT           ,BC IM
HFXI,EUR     ,5100,0.00,36.36,"185,436",BC8 GR,,CSDE           ,BC8 GR
QAI,USD     ,177913,0.00,21.15,"3,762,860",BCI,,CSUS           ,BCI
VP Mutual Fund,USD     ,53930,0.00,21.15,"1,140,620",BCI,,CSUS           ,BCI
QAI,USD     ,10569,"222,477.45",21.15,"223,534",BCI SWAP,,SPUS           ,BCI
VP Mutual Fund,USD     ,3113,"65,528.65",21.15,"65,840",BCI SWAP,,SPUS           ,BCI
QAI,USD     ,10569,"222,477.45",21.1500000000,"223,534",BCI SWAP ML,,SPUS           ,BCI
VP Mutual Fund,USD     ,3113,"65,528.65",21.1500000000,"65,840",BCI SWAP ML,,SPUS           ,BCI
IQSI,EUR     ,128804,0.00,0.7194,"92,662",BCP PL,,CSPT           ,BCP PL
IQSI,PLN     ,220,0.00,528,"116,160",BDX PW,,CSPL           ,BDX PW
HFXI,EUR     ,5586,0.00,94.5,"527,877",BEI GR,,CSDE           ,BEI GR
IQSI,EUR     ,1706,0.00,94.5,"161,217",BEI GR,,CSDE           ,BEI GR
HFXI,SEK     ,23460,0.00,159.3,"3,737,178",BEIJB SS,,CSSE           ,BEIJB SS
IQSI,SEK     ,6612,0.00,159.3,"1,053,292",BEIJB SS,,CSSE           ,BEIJB SS
IQSM,USD     ,32963,0.00,24.86,"819,460",BEN,,CSUS           ,BEN
IQSM,USD     ,15171,0.00,33.88,"513,993",BEPC,,CSUS           ,BEPC
HFXI,EUR     ,3564,0.00,113.65,"405,049",BESI NA,,CSNL           ,BESI NA
WRND,EUR     ,54,0.00,113.65,"6,137",BESI NA,,CSNL           ,BESI NA
HFXI,GBP     ,32967,0.00,7.9200000000,"261,099",BEZ LN,,CSGB           ,BEZ LN
IQSM,USD     ,5953,0.00,114.13,"679,416",BFAM,,CSUS           ,BFAM
IQSI,EUR     ,1326,0.00,112,"148,512",BG AV,,CSAT           ,BG AV
HFXI,AUD     ,247578,0.00,40.27,"9,969,966",BHP AU,,CSAU           ,BHP AU
HFXI,ILS     ,4055,0.00,670.0000000000,"2,716,850",BIG IT,,CSIL           ,BIG IT
IQSU,USD     ,1437,0.00,148.84,"213,883",BIIB,,CSUS           ,BIIB
HFXI,EUR     ,2671,0.00,116,"309,836",BIM FP,,CSFR           ,BIM FP
HFXI,EUR     ,48076,0.00,13.42,"645,180",BIRG ID,,CSIE           ,BIRG ID
IQSI,EUR     ,17428,0.00,13.42,"233,884",BIRG ID,,CSIE           ,BIRG ID
IQSM,USD     ,13694,0.00,98.05,"1,342,697",BJ,,CSUS           ,BJ
IQSU,USD     ,7058,0.00,105.6,"745,325",BK,,CSUS           ,BK
HFXI,GBP     ,5691,0.00,36.4000000000,"207,152",BKG LN,,CSGB           ,BKG LN
IQSI,GBP     ,1701,0.00,36.4000000000,"61,916",BKG LN,,CSGB           ,BKG LN
MNA,USD     ,-127163,"-7,570,918.91",59.42,"-7,556,025",BKH SWAP,,SPUS           ,BKH
IQSU,USD     ,9736,0.00,46.97,"457,300",BKR,,CSUS           ,BKR
HFXI,EUR     ,32393,0.00,13.01,"421,433",BKT SM,,CSES           ,BKT SM
IQSM,USD     ,3049,0.00,426.35,"1,299,941",BLD,,CSUS           ,BLD
HFXI,GBP     ,63401,0.00,3.35800000000,"212,901",BLND LN,,CSGB           ,BLND LN
HFXI,GBP     ,55073,0.00,2.42200000000,"133,387",BME LN,,CSGB           ,BME LN
IQSI,EUR     ,3574,0.00,17.28,"61,759",BMED IM,,CSIT           ,BMED IM
LRND,USD     ,126,0.00,55.91,"7,045",BMRN,,CSUS           ,BMRN
WRND,USD     ,41,0.00,55.91,"2,292",BMRN,,CSUS           ,BMRN
HFXI,EUR     ,17579,0.00,84.34,"1,482,613",BMW GR,,CSDE           ,BMW GR
IQSI,EUR     ,5191,0.00,84.34,"437,809",BMW GR,,CSDE           ,BMW GR
IQSI,EUR     ,986,0.00,77.75,"76,662",BMW3 GY,,CSDE           ,BMW3 GY
IQSU,USD     ,19929,0.00,47.54,"947,425",BMY,,CSUS           ,BMY
HFXI,EUR     ,33200,0.00,74.8,"2,483,360",BN FP,,CSFR           ,BN FP
HFXI,EUR     ,50283,0.00,79.41,"3,992,973",BNP FP,,CSFR           ,BNP FP
HFXI,EUR     ,7053,0.00,50.72,"357,728",BNR GR,,CSDE           ,BNR GR
MNA,USD     ,-14128,"-1,432,531.59",104.31,"-1,473,692",BNTX SWAP,,SPUS           ,BNTX
